dish_id,food_id,grams,note
FNDDS-2706459,170054,30,"Tomato products, canned, sauce"
FNDDS-2706462,171167,12,"Sauce, teriyaki, ready-to-serve"
FNDDS-2706462,171971,88,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)"
FNDDS-2706463,168576,5,"Peppers, jalapeno, raw"
FNDDS-2706463,168156,15,"Lime juice, raw"
FNDDS-2706463,173468,0.3,"Salt, table"
FNDDS-2706463,167747,15,"Lemon juice, raw"
FNDDS-2706463,170457,8,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2706463,170000,7,"Onions, raw"
FNDDS-2706463,173698,50,"Fish, snapper, mixed species, raw"
FNDDS-2706469,169531,70,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706469,173468,0.48,"Salt, table"
FNDDS-2706469,170054,30,"Tomato products, canned, sauce"
FNDDS-2706473,171566,30,"Gravy, chicken, canned or bottled, ready-to-serve"
FNDDS-2706473,173468,0.56,"Salt, table"
FNDDS-2706473,169531,70,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706477,173332,100,"Beef, corned beef hash, with potato, canned"
FNDDS-2706478,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706478,173647,15,"Beverages, water, tap, drinking"
FNDDS-2706478,169531,15,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706478,170440,50,"Potatoes, boiled, cooked without skin, flesh, without salt"
FNDDS-2706478,173468,0.45,"Salt, table"
FNDDS-2706499,170000,80,"Onions, raw"
FNDDS-2706499,170931,0.525,"Spices, pepper, black"
FNDDS-2706499,171799,428.652,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
FNDDS-2706499,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2706499,174924,84,"Bread, white, commercially prepared"
FNDDS-2706499,173432,122.5,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)"
FNDDS-2706499,173468,6,"Salt, table"
FNDDS-2706500,171799,428.652,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
FNDDS-2706500,170054,226.8,"Tomato products, canned, sauce"
FNDDS-2706500,173432,122.5,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)"
FNDDS-2706500,170000,80,"Onions, raw"
FNDDS-2706500,174924,84,"Bread, white, commercially prepared"
FNDDS-2706500,170931,0.525,"Spices, pepper, black"
FNDDS-2706500,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2706500,173468,6,"Salt, table"
FNDDS-2706502,173332,100,"Beef, corned beef hash, with potato, canned"
FNDDS-2706507,173468,0.1,"Salt, table"
FNDDS-2706507,168233,15,"Pork, fresh, loin, whole, separable lean only, cooked, roasted"
FNDDS-2706507,174931,50,"Bread, stuffing, dry mix, prepared"
FNDDS-2706507,173647,30,"Beverages, water, tap, drinking"
FNDDS-2706512,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706512,174578,15,"Pork sausage, link/patty, cooked, pan-fried"
FNDDS-2706512,168878,50,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2706512,173647,25,"Beverages, water, tap, drinking"
FNDDS-2706512,173468,0.4,"Salt, table"
FNDDS-2706517,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706517,173647,15,"Beverages, water, tap, drinking"
FNDDS-2706517,170440,50,"Potatoes, boiled, cooked without skin, flesh, without salt"
FNDDS-2706517,168233,15,"Pork, fresh, loin, whole, separable lean only, cooked, roasted"
FNDDS-2706517,173468,0.4,"Salt, table"
FNDDS-2706524,169732,50,"Noodles, egg, enriched, cooked"
FNDDS-2706524,172480,15,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked"
FNDDS-2706524,171566,30,"Gravy, chicken, canned or bottled, ready-to-serve"
FNDDS-2706524,173468,0.4,"Salt, table"
FNDDS-2706547,170931,0.525,"Spices, pepper, black"
FNDDS-2706547,168559,28.35,"Pimento, canned"
FNDDS-2706547,170000,80,"Onions, raw"
FNDDS-2706547,171506,412.75,"Turkey, Ground, cooked"
FNDDS-2706547,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2706547,173432,122.5,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)"
FNDDS-2706547,174924,84,"Bread, white, commercially prepared"
FNDDS-2706547,173468,6,"Salt, table"
FNDDS-2706550,174189,40,"Fish, cod, Atlantic, canned, solids and liquid"
FNDDS-2706550,173468,0.3,"Salt, table"
FNDDS-2706550,168894,3,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2706550,171287,5,"Eggs, Grade A, Large, egg whole"
FNDDS-2706550,173584,7,"Shortening, vegetable, household, composite"
FNDDS-2706550,169768,45,"Potatoes, mashed, ready-to-eat"
FNDDS-2706551,175103,19,"Beverages, water, tap, municipal"
FNDDS-2706551,174191,60,"Fish, cod, Pacific, raw (may have been previously frozen)"
FNDDS-2706551,170001,10,"Onions, cooked, boiled, drained, without salt"
FNDDS-2706551,168894,10,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2706551,173468,1,"Salt, table"
FNDDS-2706558,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706558,173647,18,"Beverages, water, tap, drinking"
FNDDS-2706558,169732,50,"Noodles, egg, enriched, cooked"
FNDDS-2706558,171971,15,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)"
FNDDS-2706558,173468,0.1,"Salt, table"
FNDDS-2706563,173410,28,"Butter, stick, salted"
FNDDS-2706563,174924,64.08,"Bread, white, commercially prepared"
FNDDS-2706563,174209,226.8,"Crustaceans, lobster, northern, cooked, moist heat"
FNDDS-2706563,173468,1.5,"Salt, table"
FNDDS-2706563,170000,10,"Onions, raw"
FNDDS-2706568,174203,100,"Crustaceans, crab, alaska king, imitation, made from surimi"
FNDDS-2706580,171799,428.652,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
FNDDS-2706580,174924,84,"Bread, white, commercially prepared"
FNDDS-2706580,170000,80,"Onions, raw"
FNDDS-2706580,173468,6,"Salt, table"
FNDDS-2706580,173432,122.5,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)"
FNDDS-2706580,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2706580,171564,480,"Gravy, beef, canned, ready-to-serve"
FNDDS-2706580,170931,0.525,"Spices, pepper, black"
FNDDS-2706584,173332,100,"Beef, corned beef hash, with potato, canned"
FNDDS-2706586,169230,9,"Garlic, raw"
FNDDS-2706586,173468,5.5,"Salt, table"
FNDDS-2706586,170457,80,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2706586,170000,40,"Onions, raw"
FNDDS-2706586,170427,40,"Peppers, bell, green, raw"
FNDDS-2706586,168220,454,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw"
FNDDS-2706586,170026,250,"Potatoes, flesh and skin, raw"
FNDDS-2706586,170931,0.5,"Spices, pepper, black"
FNDDS-2706586,173647,237,"Beverages, water, tap, drinking"
FNDDS-2706586,170923,1.5,"Spices, cumin seed"
FNDDS-2706586,174036,454,"Beef, ground, 80% lean meat / 20% fat, raw"
FNDDS-2706586,168894,3.9,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2706601,169969,10,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt"
FNDDS-2706601,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706601,170440,50,"Potatoes, boiled, cooked without skin, flesh, without salt"
FNDDS-2706601,169531,15,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706601,169984,10,"Carrots, frozen, cooked, boiled, drained, without salt"
FNDDS-2706601,173468,0.44,"Salt, table"
FNDDS-2706602,170440,50,"Potatoes, boiled, cooked without skin, flesh, without salt"
FNDDS-2706602,173468,0.46,"Salt, table"
FNDDS-2706602,168399,10,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2706602,169963,10,"Beans, snap, green, frozen, cooked, boiled, drained without salt"
FNDDS-2706602,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706602,169531,15,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706607,168905,141.75,"Noodles, chinese, chow mein"
FNDDS-2706607,171755,335,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted"
FNDDS-2706607,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706624,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706624,169984,10,"Carrots, frozen, cooked, boiled, drained, without salt"
FNDDS-2706624,173468,0.44,"Salt, table"
FNDDS-2706624,169969,10,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt"
FNDDS-2706624,168878,50,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2706624,169531,15,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706625,169963,10,"Beans, snap, green, frozen, cooked, boiled, drained without salt"
FNDDS-2706625,168399,10,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2706625,169531,15,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
FNDDS-2706625,168878,50,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2706625,173468,0.5,"Salt, table"
FNDDS-2706625,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706636,173468,0.44,"Salt, table"
FNDDS-2706636,168399,10,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2706636,169963,10,"Beans, snap, green, frozen, cooked, boiled, drained without salt"
FNDDS-2706636,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706636,169732,50,"Noodles, egg, enriched, cooked"
FNDDS-2706636,168233,15,"Pork, fresh, loin, whole, separable lean only, cooked, roasted"
FNDDS-2706648,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706648,168233,335,"Pork, fresh, loin, whole, separable lean only, cooked, roasted"
FNDDS-2706648,168905,141.75,"Noodles, chinese, chow mein"
FNDDS-2706712,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706712,171971,363,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)"
FNDDS-2706712,168905,141.75,"Noodles, chinese, chow mein"
FNDDS-2706715,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706715,173468,0.44,"Salt, table"
FNDDS-2706715,169969,10,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt"
FNDDS-2706715,169732,50,"Noodles, egg, enriched, cooked"
FNDDS-2706715,171956,15,"Fish, cod, Atlantic, cooked, dry heat"
FNDDS-2706715,169984,10,"Carrots, frozen, cooked, boiled, drained, without salt"
FNDDS-2706716,169732,50,"Noodles, egg, enriched, cooked"
FNDDS-2706716,169963,10,"Beans, snap, green, frozen, cooked, boiled, drained without salt"
FNDDS-2706716,168399,10,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2706716,171956,15,"Fish, cod, Atlantic, cooked, dry heat"
FNDDS-2706716,172200,30,"Cheese sauce, prepared from recipe"
FNDDS-2706716,173468,0.44,"Salt, table"
FNDDS-2706740,168072,100,"Restaurant, Chinese, beef and vegetables"
FNDDS-2706741,168072,100,"Restaurant, Chinese, beef and vegetables"
FNDDS-2706742,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706742,171755,335,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted"
FNDDS-2706749,173468,1.5,"Salt, table"
FNDDS-2706749,174050,268,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
FNDDS-2706749,168561,30.625,"Pickle relish, sweet"
FNDDS-2706749,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706749,169988,120,"Celery, raw"
FNDDS-2706750,174040,21.75,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned"
FNDDS-2706750,170457,11.25,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2706750,171595,17.063,"Sauce, tomato chili sauce, bottled, with salt"
FNDDS-2706750,169248,6.875,"Lettuce, iceberg, raw"
FNDDS-2706750,173414,10.594,"Cheese, cheddar"
FNDDS-2706754,170931,2.1,"Spices, pepper, black"
FNDDS-2706754,171029,74.592,"Oil, corn"
FNDDS-2706754,168694,606,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
FNDDS-2706754,173469,15,"Vinegar, cider"
FNDDS-2706754,173468,15,"Salt, table"
FNDDS-2706754,169230,6,"Garlic, raw"
FNDDS-2706754,170000,220,"Onions, raw"
FNDDS-2706756,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706756,168284,280,"Pork, cured, ham, whole, separable lean only, roasted"
FNDDS-2706756,168561,30.625,"Pickle relish, sweet"
FNDDS-2706756,169988,120,"Celery, raw"
FNDDS-2706756,173468,1.5,"Salt, table"
FNDDS-2706771,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706771,168233,335,"Pork, fresh, loin, whole, separable lean only, cooked, roasted"
FNDDS-2706776,174586,453.6,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2706776,170428,146,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2706790,167678,100,"Restaurant, Chinese, chicken and vegetables"
FNDDS-2706794,167675,100,"Restaurant, Chinese, general tso's chicken"
FNDDS-2706796,167676,100,"Restaurant, Chinese, kung pao chicken"
FNDDS-2706824,169988,120,"Celery, raw"
FNDDS-2706824,174205,270,"Crustaceans, crab, blue, cooked, moist heat"
FNDDS-2706824,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706824,173468,1.5,"Salt, table"
FNDDS-2706824,167747,31,"Lemon juice, raw"
FNDDS-2706825,174209,290,"Crustaceans, lobster, northern, cooked, moist heat"
FNDDS-2706825,169988,120,"Celery, raw"
FNDDS-2706825,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706825,167747,31,"Lemon juice, raw"
FNDDS-2706825,173468,1.5,"Salt, table"
FNDDS-2706826,173690,300,"Fish, salmon, pink, canned, total can contents"
FNDDS-2706826,168561,30.625,"Pickle relish, sweet"
FNDDS-2706826,173468,1.5,"Salt, table"
FNDDS-2706826,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706826,169988,120,"Celery, raw"
FNDDS-2706827,171971,363,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)"
FNDDS-2706827,168084,680.4,"Restaurant, Chinese, vegetable chow mein, without meat or noodles"
FNDDS-2706828,168561,30.625,"Pickle relish, sweet"
FNDDS-2706828,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706828,173468,1.5,"Salt, table"
FNDDS-2706828,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706828,169988,120,"Celery, raw"
FNDDS-2706829,173594,120,"Salad dressing, mayonnaise, light"
FNDDS-2706829,169988,120,"Celery, raw"
FNDDS-2706829,168561,30.625,"Pickle relish, sweet"
FNDDS-2706829,173468,1.5,"Salt, table"
FNDDS-2706829,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706830,171403,117.5,"Salad dressing, mayonnaise type, regular, with salt"
FNDDS-2706830,168561,30.625,"Pickle relish, sweet"
FNDDS-2706830,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706830,173468,1.5,"Salt, table"
FNDDS-2706830,169988,120,"Celery, raw"
FNDDS-2706831,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706831,169988,120,"Celery, raw"
FNDDS-2706831,173468,1.5,"Salt, table"
FNDDS-2706831,173594,120,"Salad dressing, mayonnaise, light"
FNDDS-2706831,168561,30.625,"Pickle relish, sweet"
FNDDS-2706832,169988,120,"Celery, raw"
FNDDS-2706832,168561,30.625,"Pickle relish, sweet"
FNDDS-2706832,173592,120,"Salad dressing, ranch dressing, regular"
FNDDS-2706832,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706832,173468,1.5,"Salt, table"
FNDDS-2706833,168099,132,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free"
FNDDS-2706833,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706833,169988,120,"Celery, raw"
FNDDS-2706833,173468,1.5,"Salt, table"
FNDDS-2706833,168561,30.625,"Pickle relish, sweet"
FNDDS-2706834,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706834,168561,30.625,"Pickle relish, sweet"
FNDDS-2706834,169988,120,"Celery, raw"
FNDDS-2706834,173468,1.5,"Salt, table"
FNDDS-2706834,171019,117.5,"Salad dressing, italian dressing, commercial, regular"
FNDDS-2706835,168561,30.625,"Pickle relish, sweet"
FNDDS-2706835,173468,1.5,"Salt, table"
FNDDS-2706835,171405,120,"Salad dressing, italian dressing, commercial, reduced fat"
FNDDS-2706835,169988,120,"Celery, raw"
FNDDS-2706835,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706836,167700,128,"Salad Dressing, mayonnaise-like, fat-free"
FNDDS-2706836,168561,30.625,"Pickle relish, sweet"
FNDDS-2706836,169988,120,"Celery, raw"
FNDDS-2706836,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706836,173468,1.5,"Salt, table"
FNDDS-2706837,169988,120,"Celery, raw"
FNDDS-2706837,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706837,171972,270,"Crustaceans, shrimp, mixed species, canned"
FNDDS-2706837,167747,31,"Lemon juice, raw"
FNDDS-2706837,173468,1.5,"Salt, table"
FNDDS-2706838,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706838,173468,1.5,"Salt, table"
FNDDS-2706838,171966,90.005,"Crustaceans, crab, blue, canned"
FNDDS-2706838,169988,120,"Celery, raw"
FNDDS-2706838,171972,90.005,"Crustaceans, shrimp, mixed species, canned"
FNDDS-2706838,167747,31,"Lemon juice, raw"
FNDDS-2706838,174209,96.672,"Crustaceans, lobster, northern, cooked, moist heat"
FNDDS-2706839,173468,1.5,"Salt, table"
FNDDS-2706839,173414,56.7,"Cheese, cheddar"
FNDDS-2706839,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706839,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706839,169988,120,"Celery, raw"
FNDDS-2706839,168561,30.625,"Pickle relish, sweet"
FNDDS-2706840,173468,1.5,"Salt, table"
FNDDS-2706840,173424,50,"Egg, whole, cooked, hard-boiled"
FNDDS-2706840,169988,120,"Celery, raw"
FNDDS-2706840,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706840,168561,30.625,"Pickle relish, sweet"
FNDDS-2706840,173709,276,"Fish, tuna, light, canned in water, drained solids"
FNDDS-2706843,171009,110,"Salad dressing, mayonnaise, regular"
FNDDS-2706843,173468,1.5,"Salt, table"
FNDDS-2706843,169988,120,"Celery, raw"
FNDDS-2706843,174203,252,"Crustaceans, crab, alaska king, imitation, made from surimi"
FNDDS-2706843,167747,31,"Lemon juice, raw"
FNDDS-2706849,170000,5,"Onions, raw"
FNDDS-2706849,173410,4,"Butter, stick, salted"
FNDDS-2706849,174928,7,"Bread, crumbs, dry, grated, plain"
FNDDS-2706849,173468,0.4,"Salt, table"
FNDDS-2706849,169288,36,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt"
FNDDS-2706849,168322,6,"Pork, cured, bacon, pre-sliced, cooked, pan-fried"
FNDDS-2706849,171978,42,"Mollusks, oyster, eastern, wild, raw"
FNDDS-2706850,173690,453.6,"Fish, salmon, pink, canned, total can contents"
FNDDS-2706850,170005,120,"Onions, spring or scallions (includes tops and bulb), raw"
FNDDS-2706850,170457,615,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2706850,170000,110,"Onions, raw"
FNDDS-2706873,167810,680.4,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw"
FNDDS-2706873,174196,680.4,"Fish, flatfish (flounder and sole species), raw"
FNDDS-2706873,173468,6,"Salt, table"
FNDDS-2706874,173863,113,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2706874,171244,113,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2706874,174582,113,"Salami, dry or hard, pork, beef"
FNDDS-2706874,174183,113.4,"Fish, anchovy, european, canned in oil, drained solids"
FNDDS-2706874,168409,208,"Cucumber, with peel, raw"
FNDDS-2706874,169096,58,"Olives, pickled, canned or bottled, green"
FNDDS-2706874,173414,113.4,"Cheese, cheddar"
FNDDS-2706874,170394,312,"Carrots, cooked, boiled, drained, without salt"
FNDDS-2706875,173564,12.8,"Fat, chicken"
FNDDS-2706875,171061,42,"Chicken, liver, all classes, cooked, simmered"
FNDDS-2706875,173424,16,"Egg, whole, cooked, hard-boiled"
FNDDS-2706875,170000,24.1,"Onions, raw"
FNDDS-2706875,173468,2.5,"Salt, table"
FNDDS-2706892,170691,100,"Fast foods, cheeseburger; single, regular patty, with condiments"
FNDDS-2706898,170710,100,"Fast foods, hamburger, large, single patty, with condiments"
FNDDS-2706899,172081,100,"Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise"
FNDDS-2706900,172082,100,"Fast foods, cheeseburger; single, large patty; with condiments"
FNDDS-2706914,173319,100,"Fast foods, cheeseburger; double, regular patty; with condiments"
FNDDS-2706915,173319,100,"Fast foods, cheeseburger; double, regular patty; with condiments"
FNDDS-2706916,172084,100,"Fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce"
FNDDS-2706919,173468,0.1,"Salt, table"
FNDDS-2706919,169447,20,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706919,172796,28,"Rolls, hamburger or hotdog, plain"
FNDDS-2706921,172796,52,"Rolls, hamburger or hotdog, plain"
FNDDS-2706921,169447,40,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706921,173468,0.2,"Salt, table"
FNDDS-2706922,169447,40,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706922,168556,5,Catsup
FNDDS-2706922,168558,5,"Pickles, cucumber, dill or kosher dill"
FNDDS-2706922,172234,5,"Mustard, prepared, yellow"
FNDDS-2706922,172796,52,"Rolls, hamburger or hotdog, plain"
FNDDS-2706924,170694,100,"Fast foods, hamburger; single, regular patty; with condiments"
FNDDS-2706926,169447,43,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706926,172796,28,"Rolls, hamburger or hotdog, plain"
FNDDS-2706926,173468,0.2,"Salt, table"
FNDDS-2706927,172796,52,"Rolls, hamburger or hotdog, plain"
FNDDS-2706927,173468,0.3,"Salt, table"
FNDDS-2706927,169447,65,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706929,169447,85,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706929,173468,0.4,"Salt, table"
FNDDS-2706929,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706930,169447,115,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706930,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706930,173468,0.6,"Salt, table"
FNDDS-2706931,173317,100,"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise"
FNDDS-2706932,169447,85,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706932,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706932,173468,0.4,"Salt, table"
FNDDS-2706934,173468,0.6,"Salt, table"
FNDDS-2706934,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706934,169447,115,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706936,173468,0.7,"Salt, table"
FNDDS-2706936,172796,52,"Rolls, hamburger or hotdog, plain"
FNDDS-2706936,169447,130,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706938,173468,0.9,"Salt, table"
FNDDS-2706938,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706938,169447,170,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706940,173468,1.2,"Salt, table"
FNDDS-2706940,169447,230,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706940,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706942,169447,80,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706942,172796,52,"Rolls, hamburger or hotdog, plain"
FNDDS-2706942,173468,0.4,"Salt, table"
FNDDS-2706943,169447,170,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706943,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706943,173468,0.9,"Salt, table"
FNDDS-2706944,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2706944,169447,230,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706944,173468,1.2,"Salt, table"
FNDDS-2706948,174924,60,"Bread, white, commercially prepared"
FNDDS-2706948,170200,56,"Beef, cured, corned beef, brisket, cooked"
FNDDS-2706953,174570,56,"Roast beef, deli style, prepackaged, sliced"
FNDDS-2706953,174924,60,"Bread, white, commercially prepared"
FNDDS-2706963,169447,85,"Beef, ground, patties, frozen, cooked, broiled"
FNDDS-2706963,173468,0.4,"Salt, table"
FNDDS-2706963,175037,60,"Tortillas, ready-to-bake or -fry, flour, refrigerated"
FNDDS-2706964,174924,60,"Bread, white, commercially prepared"
FNDDS-2706964,173863,56,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2706968,173863,70,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2706968,174924,60,"Bread, white, commercially prepared"
FNDDS-2706974,172796,70,"Rolls, hamburger or hotdog, plain"
FNDDS-2706974,168261,70,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised"
FNDDS-2706974,168558,7,"Pickles, cucumber, dill or kosher dill"
FNDDS-2706974,174523,35,"Sauce, barbecue"
FNDDS-2706974,170000,7,"Onions, raw"
FNDDS-2706974,173468,0.2,"Salt, table"
FNDDS-2706981,174924,60,"Bread, white, commercially prepared"
FNDDS-2706981,172941,56,"Turkey breast, sliced, prepackaged"
FNDDS-2706985,172941,70,"Turkey breast, sliced, prepackaged"
FNDDS-2706985,174924,60,"Bread, white, commercially prepared"
FNDDS-2706988,173874,70,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged"
FNDDS-2706988,174924,60,"Bread, white, commercially prepared"
FNDDS-2706993,172941,28,"Turkey breast, sliced, prepackaged"
FNDDS-2706993,174924,60,"Bread, white, commercially prepared"
FNDDS-2706993,168322,16,"Pork, cured, bacon, pre-sliced, cooked, pan-fried"
FNDDS-2706993,173863,28,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2707001,172688,52,"Bread, whole-wheat, commercially prepared"
FNDDS-2707001,170794,40,"School Lunch, chicken patty, whole grain breaded"
FNDDS-2707018,173468,0.4,"Salt, table"
FNDDS-2707018,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2707018,171506,85,"Turkey, Ground, cooked"
FNDDS-2707033,174924,60,"Bread, white, commercially prepared"
FNDDS-2707033,175139,75,"Fish, sardine, Atlantic, canned in oil, drained solids with bone"
